Time_Period,t2m,msl,d2m,si10,tp,ptype,kx,sp,skt,ws_100m,tcc,lcc,mcc,hcc,cbh,z,tcw,tcwv,blh,bld,zust,slhf,ssr,str,tsr,ttr,tisr,z at 1000 hPa,z at 950 hPa,z at 900 hPa,z at 850 hPa,z at 800 hPa,z at 750 hPa,z at 700 hPa,z at 650 hPa,z at 600 hPa,z at 550 hPa,z at 500 hPa,cc at 1000 hPa,cc at 950 hPa,cc at 900 hPa,cc at 850 hPa,cc at 800 hPa,cc at 750 hPa,cc at 700 hPa,cc at 650 hPa,cc at 600 hPa,cc at 550 hPa,cc at 500 hPa,d at 1000 hPa,d at 950 hPa,d at 900 hPa,d at 850 hPa,d at 800 hPa,d at 750 hPa,d at 700 hPa,d at 650 hPa,d at 600 hPa,d at 550 hPa,d at 500 hPa,pv at 1000 hPa,pv at 950 hPa,pv at 900 hPa,pv at 850 hPa,pv at 800 hPa,pv at 750 hPa,pv at 700 hPa,pv at 650 hPa,pv at 600 hPa,pv at 550 hPa,pv at 500 hPa,q at 1000 hPa,q at 950 hPa,q at 900 hPa,q at 850 hPa,q at 800 hPa,q at 750 hPa,q at 700 hPa,q at 650 hPa,q at 600 hPa,q at 550 hPa,q at 500 hPa,r at 1000 hPa,r at 950 hPa,r at 900 hPa,r at 850 hPa,r at 800 hPa,r at 750 hPa,r at 700 hPa,r at 650 hPa,r at 600 hPa,r at 550 hPa,r at 500 hPa,t at 1000 hPa,t at 950 hPa,t at 900 hPa,t at 850 hPa,t at 800 hPa,t at 750 hPa,t at 700 hPa,t at 650 hPa,t at 600 hPa,t at 550 hPa,t at 500 hPa,w at 1000 hPa,w at 950 hPa,w at 900 hPa,w at 850 hPa,w at 800 hPa,w at 750 hPa,w at 700 hPa,w at 650 hPa,w at 600 hPa,w at 550 hPa,w at 500 hPa,vo at 1000 hPa,vo at 950 hPa,vo at 900 hPa,vo at 850 hPa,vo at 800 hPa,vo at 750 hPa,vo at 700 hPa,vo at 650 hPa,vo at 600 hPa,vo at 550 hPa,vo at 500 hPa,BA,LST,NDVI,CEE,CER,CF,COT,CTP,CTT,CWP,AOD_055
Jan-19,274.28583,102045.69,269.241,1.3783147,0.004219147,1.7078254,-1.3039724,79273.31,272.15823,0.135474831,0.5041038,0.23149146,0.34112513,0.21498273,1941.2513,21735.475,8.152145,8.004764,205.90659,496358.66,0.06198044,-2413048.5,8407651,-5146782,12791697,-18629170,21254810,1668.6788,5906.7773,10338.255,14980.515,19855.805,24985.8,30399.656,36133.797,42232.81,48751.863,55761.523,0.09327937,0.08974963,0.09022026,0.08701996,0.091679215,0.102692015,0.107539535,0.1107869,0.12429405,0.14053087,0.15182605,5.06E-06,6.17E-06,5.68E-06,3.75E-06,2.08E-07,-1.58E-06,-3.49E-06,-6.19E-06,-1.03E-05,-9.52E-06,4.39E-06,7.91E-06,7.16E-06,6.82E-06,5.82E-06,4.85E-06,4.60E-06,4.26E-06,3.89E-06,3.30E-06,1.25E-06,6.20E-07,0.004095861,0.004008968,0.003835997,0.003438879,0.00290711,0.002414912,0.001981135,0.001640358,0.001352156,0.001065466,0.000750893,69.563324,67.21532,66.21719,62.494423,58.82587,56.92614,55.153366,54.821224,55.685104,55.599564,55.14027,290.18625,287.42245,284.4999,281.50693,278.3386,274.91452,271.2722,267.31747,263.07764,258.47784,253.53996,0.19982973,0.18967663,0.18198274,0.17304759,0.12416085,0.08843393,0.034849167,-0.018137438,-0.109595746,-0.20504701,-0.23622899,4.57E-06,6.31E-06,2.58E-06,2.63E-07,2.87E-06,1.05E-05,2.08E-05,3.21E-05,4.37E-05,5.82E-05,6.46E-05,1.553233353,279.3555317,0.427322473,64.98687889,1395.766603,5687.297092,2937.627006,5425.048265,10321.63073,265.0913814,0.186226643
Feb-19,276.6485,101850.58,271.87564,1.4275368,0.006224736,1.7521884,2.119074,79169.36,274.5121,0.239995947,0.63900185,0.2764308,0.41039598,0.35621238,1860.9792,21735.475,9.498952,9.303664,249.19731,675897.25,0.06930504,-3391808,9427074,-4844294.5,15024621,-18179440,25916576,1515.4034,5764.223,10211.252,14872.587,19769.078,24920.762,30355.846,36111.363,42232.047,48773.9,55808.434,0.10132718,0.09982116,0.10132718,0.099962346,0.10311559,0.116528615,0.12984751,0.12989458,0.13855422,0.14481363,0.15596762,6.06E-06,9.00E-06,8.77E-06,4.42E-06,-1.53E-06,-5.48E-06,-7.64E-06,-1.09E-05,-1.66E-05,-1.75E-05,-3.02E-06,5.70E-06,5.23E-06,4.96E-06,4.26E-06,3.43E-06,3.25E-06,3.05E-06,2.81E-06,2.32E-06,9.07E-07,5.57E-07,0.004855153,0.004730164,0.004492776,0.004027804,0.00344938,0.002951067,0.00242959,0.001959585,0.001569708,0.001192497,0.000832689,72.613014,70.56156,69.16125,65.62261,62.437855,61.90972,60.2498,58.58953,58.228928,56.875725,56.311306,291.52225,288.72708,285.8436,282.80576,279.5748,276.0308,272.29993,268.2856,264.00232,259.41928,254.42114,0.15153724,0.14850223,0.14898619,0.1421376,0.09764574,0.050130498,-0.02486746,-0.09762228,-0.21100871,-0.34479055,-0.4094005,3.84E-06,3.81E-06,-2.40E-06,-4.55E-06,3.46E-07,8.25E-06,1.74E-05,2.90E-05,4.16E-05,5.87E-05,6.45E-05,1.725734547,281.0198938,0.402232895,66.27824534,1360.464997,6714.61322,2843.800478,4870.972836,9828.864783,243.9464076,0.165983386
Mar-19,280.071,101663.516,273.46017,1.4732704,0.0019864,1.4282227,-0.039654836,79138.67,277.96243,0.386781326,0.41289166,0.14189056,0.23391375,0.23216726,2319.6719,21735.475,9.762839,9.669509,347.1418,398674.7,0.07104894,-4869652,13755065,-6262141.5,20415620,-20069826,31718314,1369.7275,5642.8296,10127.027,14834.633,19784.1,24991.707,30484.31,36299.68,42484.453,49095.457,56206.7,0.052004896,0.05191077,0.05191077,0.051346008,0.051863704,0.05624059,0.06560618,0.07412463,0.07958396,0.07393637,0.08673757,3.85E-06,6.83E-06,5.51E-06,5.21E-06,4.05E-06,1.27E-06,-8.08E-07,-3.40E-06,-6.68E-06,-8.37E-06,-2.87E-06,7.83E-06,7.12E-06,6.66E-06,5.82E-06,4.93E-06,4.72E-06,4.43E-06,4.11E-06,3.40E-06,1.24E-06,6.03E-07,0.005156228,0.004989964,0.004787724,0.00441719,0.003856846,0.003296246,0.002657127,0.00204117,0.001558111,0.001156949,0.000771771,62.80167,60.58102,59.709198,57.838543,55.797634,55.69097,53.908955,50.461468,47.602283,43.820324,40.153374,295.38412,292.5487,289.57883,286.34738,282.93933,279.20248,275.29303,271.18228,266.82858,262.21875,257.28607,0.15693729,0.15783635,0.15906346,0.16095142,0.13928084,0.12781468,0.10472914,0.068044215,-0.004465011,-0.084803924,-0.12484796,9.05E-06,1.90E-05,2.08E-05,1.85E-05,1.69E-05,1.85E-05,2.32E-05,3.03E-05,3.85E-05,5.36E-05,6.21E-05,1.090225375,289.0303278,0.394541354,52.99763176,1404.492316,4152.701013,2020.951572,5357.758675,10624.13306,190.5711893,0.195285607
Apr-19,286.59122,101392.734,278.86954,1.5445976,0.002153029,0.9802452,6.138008,79107.88,285.15408,0.40677775,0.38788843,0.11686431,0.15093148,0.27849698,2900.103,21735.475,13.938099,13.850098,434.69278,200976.3,0.08038203,-5880135.5,16761319,-6938309.5,24839464,-21139488,36790644,1151.8535,5455.237,9988.312,14761.909,19795.648,25099.055,30698.117,36631.195,42947.12,49704.742,56976.29,0.04673381,0.04673381,0.04673381,0.046310242,0.047439758,0.05162839,0.061229292,0.06579443,0.060382154,0.04212161,0.03468562,2.54E-06,3.16E-06,-1.82E-08,-1.41E-06,-4.90E-08,2.86E-06,4.37E-06,4.39E-06,3.34E-06,2.23E-06,2.73E-06,6.67E-06,6.16E-06,5.85E-06,5.20E-06,4.40E-06,4.24E-06,4.03E-06,3.65E-06,2.85E-06,1.06E-06,4.98E-07,0.006888681,0.006731348,0.0065477,0.006202501,0.005637653,0.005013532,0.004201871,0.003348099,0.002546098,0.001811884,0.001153242,58.43338,57.137814,56.720856,56.05561,55.611122,56.62156,55.779316,52.71797,47.970085,41.66826,36.43519,300.87823,298.07355,295.14532,291.90363,288.49493,284.79044,280.906,276.8402,272.57803,268.05832,263.00745,0.121001504,0.11949422,0.107558064,0.09013045,0.054578174,0.04443757,0.05582142,0.060975283,0.04689343,0.028608726,0.032317627,2.82E-06,6.83E-06,1.54E-05,2.27E-05,3.25E-05,4.04E-05,4.52E-05,4.69E-05,4.61E-05,4.42E-05,3.59E-05,90.48892958,295.33623,0.40516116,49.53396413,1295.604253,3165.438469,2137.960458,5492.628005,11284.86452,178.2927021,0.251570832
May-19,288.96265,101132.59,279.38037,1.6958548,0.001792701,1.2067724,8.441295,78941.94,288.57663,0.693976301,0.33383727,0.12993135,0.14345652,0.17770275,2561.3892,21735.475,13.934532,13.870479,613.1142,232524.39,0.091321185,-6609687,19098802,-7713162,28064954,-22367720,39879790,936.3097,5253.68,9807.564,14606.922,19672.564,25009.082,30638.2,36596.6,42932.863,49708.938,57001.363,0.06273532,0.06273532,0.06273532,0.06273532,0.06273532,0.06282944,0.065041415,0.07195971,0.07379518,0.059111446,0.04183923,5.05E-06,7.61E-06,5.85E-06,3.71E-06,2.22E-06,2.41E-06,4.18E-06,3.45E-06,4.69E-07,7.71E-07,3.28E-06,5.05E-06,4.54E-06,4.13E-06,3.51E-06,2.87E-06,2.76E-06,2.61E-06,2.50E-06,2.08E-06,8.96E-07,5.80E-07,0.006593426,0.006429353,0.006237018,0.00595047,0.005483163,0.00510254,0.004564429,0.003851279,0.003029543,0.00221673,0.001392653,52.19327,51.16836,50.62434,50.18701,50.16968,52.856693,55.33322,56.004707,53.23382,47.766407,40.229206,303.0024,300.22943,297.3071,294.02197,290.4718,286.51797,282.25674,277.80792,273.29932,268.7132,263.8264,0.09280098,0.09289792,0.09724169,0.091788806,0.06745627,0.046826534,0.048342947,0.056099672,0.023156373,-0.020539606,-0.013976741,8.09E-06,1.72E-05,2.70E-05,3.07E-05,3.34E-05,3.51E-05,3.64E-05,3.82E-05,3.96E-05,4.20E-05,4.01E-05,1071.82489,298.7260754,0.423191702,48.8151894,1250.42896,3150.488169,2229.68718,5263.795185,11319.30103,180.5793234,0.344854521
Jun-19,291.59296,100776.7,284.61917,1.5453131,0.003080207,1.0381345,12.595158,78748.71,291.9034,0.494587439,0.3171792,0.16578895,0.16593142,0.09230969,1860.8542,21735.475,21.384619,21.298231,523.5621,196236.88,0.08869217,-7201985.5,19076188,-6556092,29320760,-23505152,40968660,640.89746,4963.618,9528.005,14343.345,19436.506,24812.5,30493.602,36517.934,42934.09,49803.402,57205.312,0.05887613,0.05887613,0.059158508,0.05972327,0.061276354,0.06885354,0.07186559,0.07431287,0.07567771,0.063017696,0.050592996,4.89E-06,4.24E-06,5.85E-08,-3.16E-07,3.02E-06,7.58E-06,9.69E-06,8.71E-06,5.62E-06,5.19E-06,3.26E-06,3.03E-06,2.86E-06,2.70E-06,2.39E-06,2.01E-06,1.95E-06,1.89E-06,1.86E-06,1.66E-06,8.80E-07,7.16E-07,0.010188065,0.010062795,0.009863308,0.009489274,0.008740679,0.007823737,0.006693612,0.005454785,0.004233013,0.003114043,0.001999343,62.292385,61.813843,62.050617,62.456226,62.824856,63.648685,62.927147,60.135067,55.487324,48.673893,39.651295,303.71,301.05176,298.24115,295.2018,291.97937,288.5273,284.84293,280.92343,276.7435,272.42337,267.9067,0.023500863,0.02257238,0.009621919,-0.007973798,-0.036395796,-0.03519219,-0.004373976,0.01980832,0.021616533,0.00778181,0.025148885,-1.09E-06,-3.09E-06,3.81E-06,1.45E-05,2.61E-05,3.36E-05,3.79E-05,4.07E-05,4.26E-05,4.38E-05,4.17E-05,257.9580254,299.3415851,0.469156223,52.79141121,1289.322382,3685.460834,1933.336968,5321.94982,11866.84882,162.234524,0.322964796
Jul-19,291.91846,100558.75,289.5284,1.1419891,0.012710893,1.1971759,23.715515,78618.586,291.83588,0.568489101,0.821085,0.49904108,0.4248525,0.5724789,538.9686,21735.475,37.202778,36.85615,266.0087,81296.24,0.073672906,-6571393,12472283,-3033659.2,23772850,-19177744,40272156,461.0093,4769.813,9318.642,14119.611,19202.812,24580.562,30280.5,36343.94,42821.85,49776.125,57288.824,0.15408508,0.15563817,0.16335656,0.17196913,0.19644202,0.22576243,0.22166792,0.21338479,0.20740776,0.21752636,0.19550075,4.98E-06,4.73E-06,1.28E-06,-1.58E-06,-2.05E-06,-6.15E-07,1.15E-06,2.01E-06,1.44E-06,3.83E-06,5.07E-06,7.29E-07,7.07E-07,7.31E-07,6.96E-07,7.25E-07,8.26E-07,8.46E-07,9.49E-07,9.92E-07,7.58E-07,6.98E-07,0.014608893,0.014471966,0.014169585,0.0136917,0.012885295,0.011809959,0.010531932,0.009150192,0.007833411,0.00670787,0.005401337,87.19527,86.91231,87.27849,87.60601,88.568535,88.51784,86.873245,84.15591,81.90428,81.826645,78.49839,301.87006,299.31924,296.65762,293.95068,291.2144,288.54385,285.7406,282.70435,279.30325,275.54807,271.72968,-0.02802327,-0.02651974,-0.028711457,-0.04260739,-0.067034505,-0.07760118,-0.09081137,-0.10034636,-0.11099073,-0.11268974,-0.0994957,-4.56E-06,-1.05E-05,-8.98E-06,-1.73E-06,4.22E-06,7.33E-06,9.47E-06,1.16E-05,1.33E-05,1.19E-05,6.28E-06,0,294.6078828,0.478475883,65.49388859,1452.906385,7996.523301,2156.673174,3739.4277,9997.016227,200.0087678,0.33482767
Aug-19,292.50696,100783.36,289.90314,1.1265323,0.01200653,1.1151903,23.68468,78799.13,292.1844,0.611727499,0.85989267,0.4438881,0.41253164,0.69364506,646.09326,21735.475,37.138657,36.814476,265.90158,69931.016,0.071917474,-6741350,12098492,-3165544.2,22501314,-18353682,37746824,648.0852,4958.9824,9509.845,14312.822,19397.873,24776.674,30477.115,36540.598,43018.21,49971.58,57482.11,0.1375659,0.13761295,0.14406061,0.1498494,0.1727692,0.191218,0.19258283,0.19446535,0.20128953,0.22458585,0.2031956,5.23E-06,4.64E-06,1.58E-06,6.70E-07,4.29E-07,-1.58E-07,-1.18E-06,-1.13E-06,-7.16E-07,2.27E-06,4.97E-06,3.47E-07,2.96E-07,2.75E-07,1.74E-07,1.68E-07,2.20E-07,2.22E-07,3.48E-07,4.41E-07,4.54E-07,5.26E-07,0.014733524,0.014564509,0.014237907,0.013673725,0.012750167,0.011638504,0.010459167,0.009216162,0.007918777,0.006667502,0.005322239,86.67535,86.182014,86.48904,86.43934,86.66888,86.322266,85.419754,84.02865,82.30121,81.458595,77.5702,301.97345,299.42798,296.75824,294.03287,291.298,288.6083,285.76544,282.68848,279.2659,275.4927,271.671,-0.02594657,-0.026254987,-0.033838008,-0.043481424,-0.059521746,-0.06250737,-0.08309555,-0.107589595,-0.12807976,-0.13257104,-0.121382184,-5.50E-06,-1.38E-05,-1.92E-05,-1.98E-05,-1.96E-05,-2.01E-05,-1.99E-05,-1.79E-05,-1.49E-05,-1.25E-05,-1.38E-05,0,294.1136174,0.594356454,67.54506407,1635.023652,7953.569501,1888.125955,3921.256772,10221.96469,202.2948238,0.178585561
Sep-19,291.26083,101227.6,288.32315,1.1093504,0.007051767,1.2179205,18.07478,79106.41,290.96924,0.624538688,0.6744691,0.44145846,0.28973222,0.33898264,548.3847,21735.475,29.677296,29.484919,282.12277,56635.71,0.070505165,-6783603,13050339,-4098771.8,21915880,-21392346,33415810,1016.03125,5320.2793,9859.275,14647.061,19710.31,25061.668,30730.682,36758.258,43194.258,50101.81,57558.453,0.114410765,0.11478727,0.122458585,0.13347138,0.16326243,0.17761672,0.17451054,0.16434488,0.15563817,0.1356363,0.09492658,5.72E-06,4.35E-06,1.16E-06,4.84E-07,3.39E-07,9.63E-07,2.16E-06,3.68E-06,4.53E-06,7.11E-06,7.63E-06,5.04E-07,4.54E-07,4.38E-07,3.41E-07,3.63E-07,4.20E-07,4.47E-07,5.44E-07,6.35E-07,6.18E-07,6.48E-07,0.01334482,0.013176243,0.012918205,0.01239656,0.011529102,0.010368546,0.009040527,0.007592668,0.006128417,0.004696438,0.003145489,84.86529,84.46085,85.19529,85.30801,85.78844,84.579346,81.654564,77.15857,71.4748,64.42125,53.245354,300.8645,298.25858,295.5185,292.74957,289.95914,287.1995,284.2957,281.146,277.682,273.9577,269.90402,-0.029581266,-0.030743921,-0.040465135,-0.05246243,-0.068707444,-0.07410524,-0.08705347,-0.09399649,-0.08508975,-0.07380427,-0.034455195,-6.83E-06,-1.76E-05,-2.05E-05,-1.66E-05,-1.18E-05,-6.56E-06,-1.82E-06,2.07E-06,5.72E-06,8.26E-06,7.99E-06,1.532402362,293.5331506,0.608709877,64.08830486,1621.803469,6522.059474,1786.642273,5042.464013,11309.03097,188.1097509,0.195989758
Oct-19,285.72247,101735.76,280.8935,1.2502022,0.000954938,1.1993849,4.2811337,79365.07,285.58347,0.334442494,0.3106431,0.16505505,0.11522776,0.120261766,1537.9554,21735.475,15.427296,15.383073,331.58066,141825.31,0.06920633,-5729737.5,14681187,-6824248.5,20971976,-22398498,27789904,1433.4609,5724.892,10241.16,14995.729,20008.871,25294.037,30878.568,36800.035,43106.176,49856.453,57123.402,0.06353539,0.059535015,0.060288027,0.04932229,0.049086973,0.052569654,0.05191077,0.055769954,0.054781627,0.029038027,0.01736634,5.97E-06,5.12E-06,4.25E-06,7.45E-06,7.66E-06,6.07E-06,4.71E-06,3.11E-06,1.22E-07,-3.91E-09,1.71E-06,3.29E-06,2.82E-06,2.57E-06,1.82E-06,1.29E-06,1.19E-06,1.06E-06,1.01E-06,9.09E-07,5.65E-07,5.08E-07,0.008687267,0.008542207,0.008326777,0.007697706,0.006668905,0.005482019,0.00430022,0.003273167,0.0023851,0.001587446,0.000974887,71.87661,70.4615,70.69331,68.412415,64.83821,60.977474,55.798717,50.20434,43.445366,35.48525,29.392715,299.1119,296.31876,293.35513,290.3145,287.2188,283.87872,280.2863,276.38174,272.2569,267.84772,262.97708,0.08294309,0.0733516,0.059710123,0.057884146,0.04254842,0.05355821,0.051721815,0.038420435,0.005748634,-0.027795205,-0.0188957,2.65E-06,5.85E-06,1.10E-05,1.22E-05,1.21E-05,1.09E-05,9.42E-06,9.81E-06,1.46E-05,2.62E-05,3.49E-05,169.2520135,291.6990107,0.577428219,52.30862962,1544.451418,3483.945201,1546.614387,6125.032314,12004.59954,147.5543415,0.213255539
Nov-19,280.95667,101890.09,275.36456,1.4102447,0.001574712,1.2321012,-0.8456283,79398.89,279.71725,0.328522799,0.48207322,0.13776314,0.23106495,0.31462336,3250.2341,21735.475,11.298782,11.213788,231.78065,368088.56,0.068483375,-3417991.2,10291391,-6072613,15083680,-20020298,22487052,1557.174,5836.254,10333.637,15064.192,20046.78,25295.85,30837.79,36709.242,42956.008,49634.43,56816.535,0.06612387,0.062264685,0.06165286,0.055299323,0.05308735,0.055911146,0.059817396,0.06499435,0.068477035,0.057087727,0.061158698,5.06E-06,7.68E-06,8.27E-06,8.66E-06,6.80E-06,3.46E-06,5.89E-07,-3.76E-06,-1.12E-05,-1.25E-05,-3.55E-06,9.05E-06,8.34E-06,7.91E-06,6.85E-06,5.78E-06,5.46E-06,5.17E-06,4.71E-06,3.34E-06,8.72E-07,4.62E-07,0.006203186,0.006051838,0.005751551,0.0051463,0.00433945,0.003588757,0.002869619,0.002278092,0.001786385,0.001359575,0.000971096,65.75664,63.526413,61.97209,57.68817,53.4437,51.42427,49.00475,46.550453,44.07074,41.5861,41.194283,297.23166,294.4303,291.55762,288.57697,285.4317,281.88422,278.092,273.96225,269.56732,264.8877,259.78183,0.18559504,0.177806,0.17563505,0.17751254,0.1545679,0.14353445,0.11373916,0.07057768,-0.026125437,-0.14159912,-0.1848346,9.13E-06,1.95E-05,2.04E-05,1.47E-05,8.23E-06,4.60E-06,5.60E-06,1.26E-05,2.26E-05,3.88E-05,4.70E-05,117.8227865,287.1069736,0.527492581,57.5858416,1434.980398,5225.314887,2662.47842,5061.062652,10531.51404,245.6615161,0.128581314
Dec-19,274.8184,101993.734,268.32132,1.358915,0.002645768,0.9645981,-13.8066225,79331.24,271.45374,0.027197997,0.35304192,0.14946976,0.16566192,0.20558074,2834.7817,21735.475,7.3364096,7.2337914,164.0805,460737.7,0.056855056,-2446960.8,8653633,-5900434.5,12538275,-19764450,19798966,1632.7854,5878.9414,10324.709,14990.153,19898.533,25071.273,30535.924,36328.2,42492.586,49085.055,56178.613,0.06899473,0.058829065,0.058217242,0.050216492,0.050545935,0.05322854,0.054781627,0.056664158,0.063158885,0.067771085,0.07697195,1.60E-06,2.74E-06,4.66E-06,4.64E-06,3.21E-06,1.23E-06,1.37E-07,-1.33E-06,-5.32E-06,-8.20E-06,3.50E-07,1.27E-05,1.20E-05,1.17E-05,1.07E-05,9.14E-06,8.66E-06,8.03E-06,7.17E-06,5.88E-06,1.65E-06,6.35E-07,0.004327768,0.004277207,0.004018801,0.003420359,0.002677996,0.002109726,0.001596423,0.001214712,0.000949891,0.000755149,0.000547621,64.18695,62.642838,60.21337,53.009144,45.654663,42.133087,38.296432,35.383873,33.88929,32.295563,31.761398,291.9243,289.16028,286.41443,283.68378,280.85358,277.66144,274.17023,270.2837,266.09033,261.5789,256.68307,0.25238442,0.23602994,0.23108117,0.22633718,0.18845212,0.16995372,0.12741412,0.08706421,0.015488762,-0.073493615,-0.109869555,4.84E-06,6.67E-06,1.19E-07,-3.06E-06,-2.30E-06,2.21E-06,9.94E-06,2.13E-05,3.45E-05,5.39E-05,6.37E-05,0,280.5074568,0.481397584,57.77298119,1209.678335,4261.688584,2489.583429,5892.311266,10978.26453,206.0165062,0.130404109
Jan-20,273.9823,101873.35,269.8055,1.3543116,0.005776922,1.8511963,-0.9341751,79137.89,271.9768,0.063163069,0.55815315,0.32186007,0.39743152,0.17063002,1324.3652,21735.475,8.879059,8.677987,181.38506,687507.7,0.062397618,-2461625.8,7552586,-4510905,12005055,-18948748,21226126,1529.2966,5765.7285,10195.058,14835.37,19709.262,24838.64,30252.945,35988.875,42090.703,48613.645,55628.977,0.11615211,0.11092809,0.114504896,0.11036333,0.11864646,0.13817771,0.14683735,0.15361446,0.16721573,0.17516942,0.18293487,4.33E-06,6.27E-06,7.01E-06,4.12E-06,-7.16E-07,-3.67E-06,-4.92E-06,-6.99E-06,-1.17E-05,-1.49E-05,-1.61E-06,7.63E-06,7.07E-06,6.77E-06,5.94E-06,4.80E-06,4.49E-06,4.16E-06,3.77E-06,3.18E-06,1.29E-06,6.10E-07,0.004412997,0.00432391,0.004115768,0.003713651,0.00318575,0.002730572,0.002260811,0.001811441,0.001429541,0.001103392,0.000782145,74.35008,72.32073,70.89839,67.249245,63.779404,62.785145,60.700054,58.40763,57.016106,55.75498,55.08533,289.92276,287.156,284.32217,281.36356,278.24603,274.87216,271.2975,267.40753,263.22137,258.66034,253.76915,0.19126262,0.18338226,0.17818223,0.17352028,0.13219815,0.08702278,0.023000637,-0.036054634,-0.12816477,-0.2388381,-0.30097806,5.24E-06,8.19E-06,6.55E-06,6.98E-06,9.87E-06,1.41E-05,2.11E-05,3.12E-05,4.28E-05,5.88E-05,6.63E-05,2.824700219,277.9987097,0.450011956,67.71543988,1289.55332,6106.387941,3473.753695,5666.774849,10619.60401,289.8586626,0.183300742
Feb-20,276.8525,101917.05,270.75015,1.4122783,0.001150637,1.1828128,-7.4358897,79274.04,274.13116,0.213186209,0.33944404,0.15684877,0.15632795,0.16117546,1818.4985,21735.475,8.569287,8.499,232.81349,410175.38,0.0647061,-3631486.5,11371249,-6143517.5,16663453,-20168238,25967246,1570.1917,5823.5107,10278.603,14952.686,19868.818,25047.06,30514.96,36308.336,42470.754,49057.293,56140.23,0.057934865,0.052569654,0.05280497,0.043533508,0.040568523,0.045463104,0.04569842,0.04569842,0.04471009,0.03760354,0.04414533,1.62E-06,2.06E-06,2.90E-06,4.75E-06,3.95E-06,2.79E-06,2.10E-06,1.05E-06,-6.18E-08,-2.67E-06,-7.72E-07,9.79E-06,9.15E-06,8.84E-06,7.92E-06,6.74E-06,6.37E-06,5.78E-06,5.15E-06,4.26E-06,1.39E-06,6.56E-07,0.004896701,0.004816147,0.004627015,0.00411763,0.003338476,0.002644624,0.00204022,0.001556658,0.00118955,0.000908112,0.000614629,67.04442,65.18216,64.3959,59.959713,53.643074,49.853027,45.921547,42.64213,40.483337,38.68695,37.338688,292.80295,290.001,287.0864,284.15567,281.15405,277.8343,274.21796,270.218,265.8796,261.22693,256.24048,0.20726578,0.19630547,0.18891458,0.1950144,0.16752441,0.16534592,0.15310882,0.1292645,0.093518704,0.04564567,0.021026334,5.18E-06,1.02E-05,1.17E-05,1.23E-05,1.51E-05,1.86E-05,2.31E-05,2.96E-05,3.76E-05,5.29E-05,6.18E-05,0.123349006,283.3958671,0.441437305,53.59030718,1422.173679,3693.521401,1802.590916,6080.846877,11156.62158,162.9575531,0.231428882
Mar-20,280.144,101664.695,274.50632,1.5075707,0.004117575,1.5103333,3.1922934,79139.13,278.15955,0.12969948,0.47575152,0.1795625,0.28674555,0.26953676,2018.6174,21735.475,10.956442,10.792507,317.90826,327039.94,0.07615934,-4984909.5,13095094,-5849863,19929384,-19622830,31860502,1371.189,5642.137,10122.973,14826.344,19771.158,24974.23,30463.246,36276.598,42461.203,49073.22,56185.133,0.06555911,0.06508848,0.06537086,0.06405309,0.06650037,0.07478351,0.08720821,0.09398532,0.09920934,0.096903235,0.10372741,4.57E-06,7.16E-06,5.16E-06,3.16E-06,5.97E-07,-2.54E-06,-4.21E-06,-5.55E-06,-8.54E-06,-1.08E-05,-3.89E-06,6.66E-06,6.09E-06,5.75E-06,5.01E-06,4.36E-06,4.21E-06,3.97E-06,3.72E-06,3.19E-06,1.10E-06,6.10E-07,0.005615447,0.005459531,0.005257937,0.004858284,0.004255591,0.003618932,0.002937516,0.002293913,0.001767083,0.001327611,0.000895212,68.0732,66.04355,65.36717,63.655308,61.931004,61.688618,59.85108,56.436466,53.436028,49.790802,46.526253,295.13046,292.2743,289.30383,286.0775,282.68704,279.0059,275.1549,271.1336,266.8455,262.25064,257.2736,0.15223083,0.15341163,0.15050343,0.14633006,0.115562804,0.08765547,0.051398255,0.000757769,-0.07976378,-0.16702263,-0.21088874,5.20E-06,8.43E-06,6.91E-06,5.42E-06,6.68E-06,9.35E-06,1.29E-05,1.85E-05,2.51E-05,3.68E-05,4.40E-05,0.282687364,287.5089161,0.435409571,57.7504201,1416.357344,4788.809489,2817.715948,5258.358447,10566.48674,254.5207621,0.173591345
